Index	Intensity	Intensity
694	431.2952069900227	1910
695	431.82000482393113	1903
696	432.34486728746685	1919
697	432.8697943493247	1893
698	433.3947859781995	1906
699	433.9198421427862	1903
700	434.44496281177953	1912
701	434.9701479538745	1926
702	435.49539753776594	1920
703	436.02071153214854	1901
704	436.5460899057174	1928
705	437.0715326271672	1908
706	437.5970396651929	1912
707	438.1226109884892	1913
708	438.6482465657512	1920
709	439.17394636567366	1914
710	439.6997103569514	1920
711	440.2255385082793	1915
712	440.75143078835225	1930
713	441.27738716586515	1929
714	441.80340760951265	1927
715	442.3294920879899	1917
716	442.8556405699915	1932
717	443.3818530242125	1929
718	443.90812941934763	1917
719	444.4344697240919	1909
720	444.96087390714007	1919
721	445.48734193718695	1913
722	446.0138737829275	1920
723	446.5404694130565	1918
724	447.0671287962689	1926
725	447.5938519012595	1922
726	448.1206386967231	1908
727	448.64748915135476	1902
728	449.1744032338491	1909
729	449.7013809129012	1917
730	450.2284221572057	1933
731	450.7555269354577	1921
732	451.2826952163518	1937
733	451.80992696858306	1914
734	452.3372221608463	1945
735	452.86458076183635	1923
736	453.392002740248	1919
737	453.9194880647762	1911
738	454.4470367041159	1912
739	454.97464862696177	1920
740	455.5023238020088	1921
741	456.03006219795174	1906
742	456.5578637834856	1912
743	457.0857285273051	1910
744	457.6136563981052	1921
745	458.1416473645807	1911
746	458.66970139542644	1910
747	459.1978184593374	1913
748	459.72599852500827	1924
749	460.254241561134	1925
750	460.7825475364095	1921
751	461.3109164195296	1905
752	461.83934817918913	1907
753	462.3678427840829	1901
754	462.89640020290585	1921
755	463.4250204043529	1927
756	463.9537033571187	1931
757	464.4824490298983	1908
758	465.01125739138655	1920
759	465.54012841027816	1929
760	466.06906205526815	1922
761	466.5980582950514	1896
762	467.1271170983226	1901
763	467.65623843377676	1896
764	468.18542227010863	1891
765	468.71466857601314	1912
766	469.24397732018514	1913
767	469.7733484713195	1899
768	470.302781998111	1902
769	470.83227786925465	1904
770	471.3618360534452	1924
771	471.8914565193775	1919
772	472.4211392357464	1914
773	472.9508841712469	1922
774	473.4806912945738	1917
775	474.0105605744218	1907
776	474.540491979486	1923
777	475.070485478461	1907
778	475.60054104004195	1922
779	476.1306586329236	1907
780	476.66083822580066	1901
781	477.19107978736815	1909
782	477.72138328632093	1909
783	478.2517486913537	1920
784	478.78217597116156	1917
785	479.3126650944392	1911
786	479.84321602988155	1917
787	480.37382874618345	1906
788	480.90450321203974	1921
789	481.43523939614533	1916
790	481.9660372671951	1926
791	482.4968967938837	1904
792	483.02781794490625	1922
793	483.5588006889575	1906
794	484.0898449947324	1910
795	484.6209508309256	1906
796	485.1521181662322	1893
797	485.68334696934687	1907
798	486.21463720896463	1900
799	486.7459888537802	1918
800	487.27740187248855	1923
801	487.8088762337844	1927
802	488.3404119063628	1926
803	488.8720088589185	1915
804	489.4036670601464	1919
805	489.9353864787413	1898
806	490.46716708339807	1900
807	490.9990088428117	1926
808	491.5309117256769	1920
809	492.0628757006885	1926
810	492.59490073654143	1920
811	493.1269868019307	1909
812	493.65913386555087	1921
813	494.1913418960971	1927
814	494.723610862264	1934
815	495.25594073274664	1927
816	495.78833147623965	1940
817	496.3207830614381	1945
818	496.8532954570367	1938
819	497.38586863173055	1912
820	497.9185025542141	1910
821	498.45119719318257	1912
822	498.98395251733075	1910
823	499.51676849535346	1914
824	500.0496450959455	1921
825	500.5825822878017	1928
826	501.1155800396171	1935
827	501.64863832008643	1911
828	502.18175709790466	1901
829	502.7149363417665	1896
830	503.24817602036694	1896
831	503.7814761024007	1896
832	504.31483655656274	1905
833	504.84825735154794	1913
834	505.38173845605104	1905
835	505.9152798387671	1929
836	506.4488814683908	1916
837	506.98254331361716	1891
838	507.5162653431408	1912
839	508.0500475256568	1920
840	508.58388982985997	1909
841	509.11779222444505	1904
842	509.6517546781071	1891
843	510.18577715954086	1908
844	510.7198596374412	1927
845	511.25400208050297	1915
846	511.788204457421	1925
847	512.3224667368903	1923
848	512.8567888876055	1936
849	513.3911708782616	1921
850	513.9256126775537	1915
851	514.4601142541761	1902
852	514.9946755768241	1906
853	515.5292966141924	1916
854	516.0639773349759	1916
855	516.5987177078695	1920
856	517.1335177015679	1935
857	517.6683772847663	1921
858	518.2032964261591	1928
859	518.7382750944415	1920
860	519.2733132583082	1925
861	519.8084108864541	1917
862	520.3435679475741	1911
863	520.8787844103631	1918
864	521.4140602435158	1937
865	521.9493954157272	1918
866	522.4847898956921	1917
867	523.0202436521054	1907
868	523.5557566536619	1904
869	524.0913288690565	1888
870	524.626960266984	1923
871	525.1626508161395	1943
872	525.6984004852175	1941
873	526.234209242913	1941
874	526.770077057921	1944
875	527.3060038989362	1914
876	527.8419897346537	1930
877	528.3780345337678	1916
878	528.9141382649741	1903
879	529.450300896967	1902
880	529.9865223984414	1927
881	530.5228027380922	1920
882	531.0591418846143	1903
883	531.5955398067026	1909
884	532.1319964730519	1906
885	532.6685118523569	1899
886	533.2050859133127	1912
887	533.7417186246141	1918
888	534.2784099549561	1932
889	534.8151598730332	1920
890	535.3519683475405	1914
891	535.8888353471729	1911
892	536.4257608406251	1920
893	536.9627447965921	1906
894	537.4997871837686	1910
895	538.0368879708495	1901
896	538.57404712653	1899
897	539.1112646195045	1906
898	539.6485404184681	1925
899	540.1858744921155	1944
900	540.7232668091418	1947
901	541.2607173382416	1926
902	541.79822604811	1939
903	542.3357929074417	1944
904	542.8734178849315	1941
905	543.4111009492746	1947
906	543.9488420691655	1937
907	544.4866412132991	1927
908	545.0244983503704	1931
909	545.5624134490743	1918
910	546.1003864781055	1921
911	546.6384174061589	1918
912	547.1765062019294	1918
913	547.7146528341118	1913
914	548.2528572714011	1921
915	548.791119482492	1922
916	549.3294394360795	1923
917	549.8678171008582	1921
918	550.4062524455235	1931
919	550.9447454387696	1932
920	551.4832960492919	1917
921	552.0219042457849	1893
922	552.5605699969435	1916
923	553.0992932714628	1925
924	553.6380740380374	1944
925	554.1769122653624	1937
926	554.7158079221324	1940
927	555.2547609770425	1925
928	555.7937713987874	1919
929	556.332839156062	1916
930	556.8719642175612	1923
931	557.4111465519798	1934
932	557.9503861280127	1943
933	558.4896829143548	1955
934	559.0290368797008	1969
935	559.5684479927459	1949
936	560.1079162221845	1942
937	560.6474415367118	1944
938	561.1870239050226	1948
939	561.7266632958116	1951
940	562.2663596777738	1928
941	562.8061130196041	1936
942	563.3459232899972	1951
943	563.8857904576481	1929
944	564.4257144912517	1950
945	564.9656953595028	1959
946	565.5057330310962	1959
947	566.0458274747266	1946
948	566.5859786590893	1966
949	567.1261865528788	1967
950	567.66645112479	1943
951	568.206772343518	1951
952	568.7471501777575	1953
953	569.2875845962033	1964
954	569.8280755675503	1963
955	570.3686230604933	1946
956	570.9092270437275	1959
