Baseline 100%T,,Nanospheres01,,Baseline 100%T,,Nanospheres2,,Nanospheres3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
462.9895935,0.06975681335,462.9895935,0.008120153099,462.9895935,0.07090378553,462.9895935,1.822613835,462.9895935,0.04527278617,
461.9928284,0.07020694017,461.9928284,0.008244316094,461.9928284,0.07168514282,461.9928284,1.811610222,461.9928284,0.04482829943,
460.9958496,0.07081699371,460.9958496,0.007776734885,460.9958496,0.07201116532,460.9958496,1.821335673,460.9958496,0.04477342591,
459.9986267,0.07129152864,459.9986267,0.007734676357,459.9986267,0.07261166722,459.9986267,1.828800797,459.9986267,0.04458951578,
459.0012512,0.07192824781,459.0012512,0.007714755367,459.0012512,0.0727026388,459.0012512,1.831781626,459.0012512,0.04528019577,
458.0037537,0.07238797098,458.0037537,0.007547729183,458.0037537,0.07371532172,458.0037537,1.831845641,458.0037537,0.04453490302,
457.006012,0.0727686882,457.006012,0.007711488288,457.006012,0.07383797318,457.006012,1.828510523,457.006012,0.04514733702,
456.0080566,0.07327670604,456.0080566,0.007748985197,456.0080566,0.07441302389,456.0080566,1.829256415,456.0080566,0.0444826521,
455.0099487,0.07363449782,455.0099487,0.007670436986,455.0099487,0.07459482551,455.0099487,1.83098197,455.0099487,0.04517807066,
454.0117188,0.07403411716,454.0117188,0.007951837964,454.0117188,0.07537420839,454.0117188,1.826487541,454.0117188,0.04499645904,
453.0131836,0.07443784922,453.0131836,0.00749502657,453.0131836,0.07566233724,453.0131836,1.837528706,453.0131836,0.04463214427,
452.0145569,0.0749155283,452.0145569,0.00754944142,452.0145569,0.07610946894,452.0145569,1.833250642,452.0145569,0.04461863264,
451.015686,0.07530786097,451.015686,0.007475037593,451.015686,0.07633642107,451.015686,1.82994473,451.015686,0.04495620728,
450.0166321,0.07572676986,450.0166321,0.007400619797,450.0166321,0.07665838301,450.0166321,1.829478264,450.0166321,0.04459852353,
449.0174561,0.07586861402,449.0174561,0.007495131809,449.0174561,0.07716967165,449.0174561,1.828470707,449.0174561,0.04458392411,
448.0180664,0.07640024275,448.0180664,0.00786713697,448.0180664,0.07733614743,448.0180664,1.835860252,448.0180664,0.04490594193,
447.0184631,0.07664908469,447.0184631,0.007660240866,447.0184631,0.07779370993,447.0184631,1.837189794,447.0184631,0.04475973919,
446.0187073,0.07691515982,446.0187073,0.007516096346,446.0187073,0.0779357031,446.0187073,1.839342952,446.0187073,0.04496952891,
445.0187683,0.07703640312,445.0187683,0.007558818441,445.0187683,0.07818830758,445.0187683,1.84669733,445.0187683,0.04466748983,
444.0187073,0.07730858773,444.0187073,0.007470902987,444.0187073,0.07853667438,444.0187073,1.853410363,444.0187073,0.044368729,
443.0183105,0.07758035511,443.0183105,0.00755289197,443.0183105,0.07874804735,443.0183105,1.838976979,443.0183105,0.04463794082,
442.0178528,0.07780863345,442.0178528,0.007418999448,442.0178528,0.07939086109,442.0178528,1.842472553,442.0178528,0.04427358136,
441.0172424,0.07833328098,441.0172424,0.007117024157,441.0172424,0.07930617779,441.0172424,1.857390523,441.0172424,0.04433785006,
440.0163269,0.07847362757,440.0163269,0.007511961274,440.0163269,0.07935108244,440.0163269,1.856256962,440.0163269,0.04480740428,
439.0153198,0.07892555743,439.0153198,0.00717994431,439.0153198,0.07996083051,439.0153198,1.860133648,439.0153198,0.04421559721,
438.0141602,0.07883094251,438.0141602,0.00750089949,438.0141602,0.07990416884,438.0141602,1.847867727,438.0141602,0.04452538118,
437.0127563,0.07899237424,437.0127563,0.007057401352,437.0127563,0.07989122719,437.0127563,1.852248669,437.0127563,0.04474946484,
436.0111694,0.0789520368,436.0111694,0.00737637002,436.0111694,0.08006621152,436.0111694,1.84593308,436.0111694,0.04456321523,
435.009491,0.07897060364,435.009491,0.007528764661,435.009491,0.08018644154,435.009491,1.848814964,435.009491,0.04447066411,
434.0075684,0.0792407766,434.0075684,0.007217711769,434.0075684,0.08033918589,434.0075684,1.847803712,434.0075684,0.04450631142,
433.0054321,0.07903333008,433.0054321,0.007494736928,433.0054321,0.080242984,433.0054321,1.856731296,433.0054321,0.04512619972,
432.0032349,0.07912379503,432.0032349,0.007765139453,432.0032349,0.08017968386,432.0032349,1.855957627,432.0032349,0.04492503032,
431.0007629,0.07927001268,431.0007629,0.007299547549,431.0007629,0.08053345978,431.0007629,1.847587466,431.0007629,0.04482100904,
429.9981689,0.07923950255,429.9981689,0.007578916382,429.9981689,0.08045998961,429.9981689,1.843014598,429.9981689,0.04478794709,
428.9953613,0.07909186929,428.9953613,0.007688880432,428.9953613,0.08012343198,428.9953613,1.84347713,428.9953613,0.0454508625,
427.9924011,0.07945550978,427.9924011,0.007520731539,427.9924011,0.080755651,427.9924011,1.850794196,427.9924011,0.04472860321,
426.9892578,0.07945267856,426.9892578,0.007476670202,426.9892578,0.08073950559,426.9892578,1.839209795,426.9892578,0.04490407556,
425.9859314,0.07945591211,425.9859314,0.007617192809,425.9859314,0.08086153865,425.9859314,1.849248171,425.9859314,0.04482310265,
424.9824524,0.07960049808,424.9824524,0.007524339948,424.9824524,0.08085988462,424.9824524,1.85001111,424.9824524,0.04510721564,
424.0173645,0.07978855819,424.0173645,0.007534743752,424.0173645,0.08108714968,424.0173645,1.870715141,424.0173645,0.04520874843,
423.0135803,0.07972184569,423.0135803,0.007564270869,423.0135803,0.08086434752,423.0135803,1.864414334,423.0135803,0.04509207979,
422.0095825,0.07978908718,422.0095825,0.007802087814,422.0095825,0.08102063835,422.0095825,1.851298809,422.0095825,0.04509392008,
421.0053711,0.07994194329,421.0053711,0.007227871101,421.0053711,0.08122701198,421.0053711,1.862040401,421.0053711,0.0451756008,
420.0010681,0.07999839634,420.0010681,0.007785615977,420.0010681,0.08127763867,420.0010681,1.851929069,420.0010681,0.04542168975,
418.9965515,0.07980178297,418.9965515,0.007807912305,418.9965515,0.08100123703,418.9965515,1.862965345,418.9965515,0.04524098337,
417.9918518,0.0797977373,417.9918518,0.007684875745,417.9918518,0.08100553602,417.9918518,1.858769298,417.9918518,0.04547402635,
416.986969,0.07975643128,416.986969,0.008039876819,416.986969,0.0811438784,416.986969,1.858983397,416.986969,0.045453161,
415.9819946,0.07981210947,415.9819946,0.007699841633,415.9819946,0.08088988811,415.9819946,1.856357932,415.9819946,0.04552375898,
415.0154419,0.08000714332,415.0154419,0.007481173612,415.0154419,0.08107797801,415.0154419,1.856300473,415.0154419,0.04563979432,
414.0101318,0.08019220084,414.0101318,0.007202262525,414.0101318,0.08139916509,414.0101318,1.868831396,414.0101318,0.04519223422,
413.0045471,0.07951422781,413.0045471,0.007864343002,413.0045471,0.0809109062,413.0045471,1.859396577,413.0045471,0.04581934586,
411.9988708,0.08007188141,411.9988708,0.007290623616,411.9988708,0.08099596202,411.9988708,1.849150181,411.9988708,0.04575902596,
410.9930115,0.07956925035,410.9930115,0.007818138227,410.9930115,0.0809135884,410.9930115,1.855046153,410.9930115,0.04595042393,
409.9869995,0.07990245521,409.9869995,0.007581893355,409.9869995,0.08092050999,409.9869995,1.860948443,409.9869995,0.04565132409,
408.9807739,0.07981687039,408.9807739,0.007389876992,408.9807739,0.0807100758,408.9807739,1.852835894,408.9807739,0.04596236721,
408.0131531,0.07985373586,408.0131531,0.00740504358,408.0131531,0.08114858717,408.0131531,1.848820686,408.0131531,0.04568905383,
407.0066528,0.0791945532,407.0066528,0.007748010103,407.0066528,0.08039905131,407.0066528,1.860016346,407.0066528,0.04660376161,
405.999939,0.07920337468,405.999939,0.007642746903,405.999939,0.0802629143,405.999939,1.862060666,405.999939,0.0469391644,
404.993103,0.0790097937,404.993103,0.007835507393,404.993103,0.08000891656,404.993103,1.863241434,404.993103,0.04660367593,
403.9861145,0.07932106405,403.9861145,0.007232424803,403.9861145,0.08052862436,403.9861145,1.869740248,403.9861145,0.04615019634,
403.0176392,0.07903851569,403.0176392,0.008203742094,403.0176392,0.07978778332,403.0176392,1.857886195,403.0176392,0.04666494578,
402.0102844,0.07851853222,402.0102844,0.00790978875,402.0102844,0.07973602414,402.0102844,1.859483957,402.0102844,0.04689157754,
401.0028076,0.07827094197,401.0028076,0.007634922396,401.0028076,0.0799446553,401.0028076,1.846166372,401.0028076,0.04629594833,
399.9951172,0.07831409574,399.9951172,0.007705401164,399.9951172,0.07954443991,399.9951172,1.851038456,399.9951172,0.04656246677,
398.9873047,0.07807482779,398.9873047,0.007840304635,398.9873047,0.07932159305,398.9873047,1.856827497,398.9873047,0.04659958184,
398.0180664,0.07807888836,398.0180664,0.007863473147,398.0180664,0.07896150649,398.0180664,1.852900028,398.0180664,0.04737995565,
397.0099182,0.07789952308,397.0099182,0.007410415448,397.0099182,0.07869511098,397.0099182,1.859971404,397.0099182,0.04754442722,
396.0016174,0.07786363363,396.0016174,0.007877338678,396.0016174,0.07829608023,396.0016174,1.850083351,396.0016174,0.0477451086,
394.9931335,0.07753195614,394.9931335,0.007741264068,394.9931335,0.07855506986,394.9931335,1.865900159,394.9931335,0.04708737135,
393.9844971,0.07709241658,393.9844971,0.007859730162,393.9844971,0.07840068638,393.9844971,1.866880417,393.9844971,0.04730039835,
393.0145264,0.07745311409,393.0145264,0.007469454315,393.0145264,0.07796187699,393.0145264,1.866297007,393.0145264,0.04792362452,
392.0055847,0.07692532241,392.0055847,0.007729985751,392.0055847,0.07799304277,392.0055847,1.872441411,392.0055847,0.04760765284,
390.99646,0.07708777487,390.99646,0.007789938245,390.99646,0.07790116966,390.99646,1.868896842,390.99646,0.04814391583,
389.9872437,0.07680407912,389.9872437,0.007978440262,389.9872437,0.07773695886,389.9872437,1.85720253,389.9872437,0.04790697619,
389.0166321,0.07648099214,389.0166321,0.007784588262,389.0166321,0.07744476199,389.0166321,1.868220091,389.0166321,0.04804736003,
388.0070496,0.07646876574,388.0070496,0.007681740448,388.0070496,0.07725446671,388.0070496,1.8677845,388.0070496,0.04810967669,
386.9973145,0.07627624273,386.9973145,0.008480315097,386.9973145,0.0776719749,386.9973145,1.872750163,386.9973145,0.04787619412,
385.9873962,0.0762327984,385.9873962,0.007813684642,385.9873962,0.07718850672,385.9873962,1.857220292,385.9873962,0.0480507426,
385.0162354,0.07650328428,385.0162354,0.007757628802,385.0162354,0.07706084847,385.0162354,1.857753038,385.0162354,0.04824043438,
384.0060425,0.07644367218,384.0060425,0.008061262779,384.0060425,0.07766476274,384.0060425,1.872078896,384.0060425,0.04813801497,
382.9956665,0.07688505948,382.9956665,0.008037450723,382.9956665,0.07743999362,382.9956665,1.858948112,382.9956665,0.04838272184,
381.9851685,0.07705834508,381.9851685,0.007705532946,381.9851685,0.07759641856,381.9851685,1.853406429,381.9851685,0.04857354239,
381.0133667,0.07679456472,381.0133667,0.008360597305,381.0133667,0.07735712081,381.0133667,1.87588203,381.0133667,0.04905923456,
380.002533,0.07688366622,380.002533,0.008462418802,380.002533,0.07798173279,380.002533,1.860367298,380.002533,0.04879740626,
378.9915771,0.07733608782,378.9915771,0.008186727762,378.9915771,0.07797367871,378.9915771,1.862873673,378.9915771,0.04952380061,
378.0193481,0.07787186652,378.0193481,0.007974590175,378.0193481,0.07869467884,378.0193481,1.869655132,378.0193481,0.04888121039,
377.0080872,0.0785369873,377.0080872,0.008224978112,377.0080872,0.07912702113,377.0080872,1.870317698,377.0080872,0.04902495071,
375.9966125,0.07903851569,375.9966125,0.007693386171,375.9966125,0.07911491394,375.9966125,1.880723953,375.9966125,0.04922933504,
374.9850769,0.07921033353,374.9850769,0.008137534373,374.9850769,0.07990283519,374.9850769,1.861183524,374.9850769,0.04865872115,
374.0122681,0.07984032482,374.0122681,0.007618457079,374.0122681,0.07999929786,374.0122681,1.875586867,374.0122681,0.04947413132,
373.0003662,0.0803976208,373.0003662,0.008102958091,373.0003662,0.08008884639,373.0003662,1.873588562,373.0003662,0.04981904849,
371.9883423,0.080948174,371.9883423,0.007867611945,371.9883423,0.08090239018,371.9883423,1.897705436,371.9883423,0.04957997054,
371.0151062,0.08168916404,371.0151062,0.007759420667,371.0151062,0.08134227991,371.0151062,1.904339314,371.0151062,0.04968757927,
370.0027466,0.08253911883,370.0027466,0.007915746421,370.0027466,0.08179171383,370.0027466,1.885917902,370.0027466,0.05005064234,
368.9902649,0.08336827904,368.9902649,0.008111001924,368.9902649,0.08220729232,368.9902649,1.870452762,368.9902649,0.04992949963,
368.0166016,0.08419834077,368.0166016,0.007780556101,368.0166016,0.08276641369,368.0166016,1.878220439,368.0166016,0.0502643697,
367.0038452,0.08475138247,367.0038452,0.007569144014,367.0038452,0.08370469511,367.0038452,1.870456576,367.0038452,0.04989654198,
365.9909058,0.08557236195,365.9909058,0.007138943765,365.9909058,0.08420525491,365.9909058,1.88105309,365.9909058,0.05010484904,
365.0167847,0.0859817341,365.0167847,0.007543119602,365.0167847,0.08441437036,365.0167847,1.86990726,365.0167847,0.0503949374,
364.0036011,0.08641264588,364.0036011,0.007992783561,364.0036011,0.08498298377,364.0036011,1.86866653,364.0036011,0.0503064245,
362.9902039,0.08672823012,362.9902039,0.007672492415,362.9902039,0.08532607555,362.9902039,1.893838763,362.9902039,0.0504758209,
362.015686,0.08714448661,362.015686,0.007747167256,362.015686,0.08562529087,362.015686,1.922678709,362.015686,0.0496911183,
361.0020752,0.08769137412,361.0020752,0.007772359997,361.0020752,0.0859310627,361.0020752,1.920263171,361.0020752,0.04997494817,
359.9882813,0.08834528178,359.9882813,0.007797159255,359.9882813,0.08640468866,359.9882813,1.907920718,359.9882813,0.05009282008,
359.0133057,0.08873102069,359.0133057,0.007718602661,359.0133057,0.08644581586,359.0133057,1.895481825,359.0133057,0.05059487745,
357.9992065,0.08915043622,357.9992065,0.007330111694,357.9992065,0.08648890257,357.9992065,1.923896909,357.9992065,0.05057064816,
356.9849854,0.08965428919,356.9849854,0.007205999456,356.9849854,0.08700061589,356.9849854,1.913576961,356.9849854,0.05032889545,
356.0096436,0.08992418647,356.0096436,0.007401725743,356.0096436,0.08741722256,356.0096436,1.900064468,356.0096436,0.05003236979,
354.9951172,0.09025982022,354.9951172,0.007549757138,354.9951172,0.08741085976,354.9951172,1.887076139,354.9951172,0.05015121773,
354.0194702,0.09091187268,354.0194702,0.007189787459,354.0194702,0.08785064518,354.0194702,1.901277304,354.0194702,0.05042238161,
353.0046692,0.0915043354,353.0046692,0.006517565344,353.0046692,0.0878001079,353.0046692,1.897321939,353.0046692,0.05070610717,
351.9897461,0.09135068208,351.9897461,0.007217264269,351.9897461,0.08763068169,351.9897461,1.895491719,351.9897461,0.05059600994,
351.0137024,0.09162256122,351.0137024,0.007542513777,351.0137024,0.08764857799,351.0137024,1.89525342,351.0137024,0.05086099356,
349.9985046,0.09199090302,349.9985046,0.00744182989,349.9985046,0.08784421533,349.9985046,1.891205668,349.9985046,0.05090051517,
348.9831238,0.09228527546,348.9831238,0.007073608693,348.9831238,0.08739585429,348.9831238,1.882771254,348.9831238,0.05134339631,
348.0066528,0.09322829545,348.0066528,0.006805871148,348.0066528,0.08769951761,348.0066528,1.891133189,348.0066528,0.05120063201,
346.9910278,0.0930134505,346.9910278,0.007088921964,346.9910278,0.0876372382,346.9910278,1.911669612,346.9910278,0.05112843588,
346.0143433,0.09378843755,346.0143433,0.006737299729,346.0143433,0.08786550909,346.0143433,1.906129956,346.0143433,0.05134858191,
344.9984131,0.09396911412,344.9984131,0.006816915236,344.9984131,0.08795695007,344.9984131,1.917688131,344.9984131,0.05162895098,
343.9823303,0.09415385872,343.9823303,0.006846761331,343.9823303,0.08835597336,343.9823303,1.898449063,343.9823303,0.05105543882,
343.005188,0.09500596672,343.005188,0.006383676082,343.005188,0.08816385269,343.005188,1.908192873,343.005188,0.05182974786,
341.9888611,0.09534656256,341.9888611,0.00661966484,341.9888611,0.08788411319,341.9888611,1.908792377,341.9888611,0.05214045942,
341.0115051,0.09570987523,341.0115051,0.006446805783,341.0115051,0.08803997189,341.0115051,1.891669869,341.0115051,0.05210237205,
339.9949036,0.09621361643,339.9949036,0.006173362955,339.9949036,0.08792547137,339.9949036,1.901438236,339.9949036,0.05227068812,
339.0172424,0.09695091099,339.0172424,0.005989973433,339.0172424,0.08823254704,339.0172424,1.918596625,339.0172424,0.05232639983,
338.0003662,0.09744468331,338.0003662,0.006178036332,338.0003662,0.08827327192,338.0003662,1.900547266,338.0003662,0.05208325386,
336.9833374,0.097952649,336.9833374,0.006276825909,336.9833374,0.08820609748,336.9833374,1.901111603,336.9833374,0.0525326319,
336.0053101,0.09871580452,336.0053101,0.006141409744,336.0053101,0.08835502714,336.0053101,1.889475584,336.0053101,0.05272850022,
334.9880371,0.09898170829,334.9880371,0.006279294845,334.9880371,0.08854545653,334.9880371,1.894840956,334.9880371,0.0524597764,
334.0097351,0.09956507385,334.0097351,0.006431830581,334.0097351,0.08808933198,334.0097351,1.922068119,334.0097351,0.05282893777,
332.9921875,0.1002921984,332.9921875,0.006401723716,332.9921875,0.08817850798,332.9921875,1.912168145,332.9921875,0.05292083323,
332.0136414,0.1012069434,332.0136414,0.006283785682,332.0136414,0.0876685679,332.0136414,1.904334903,332.0136414,0.05348987505,
330.9958496,0.1020169929,330.9958496,0.006233546883,330.9958496,0.08766388148,330.9958496,1.90732801,330.9958496,0.05357704684,
330.0170288,0.1031887755,330.0170288,0.00537985377,330.0170288,0.08793013543,330.0170288,1.92177248,330.0170288,0.05337754637,
328.9989319,0.104153268,328.9989319,0.005770616699,328.9989319,0.08740193397,328.9989319,1.919607162,328.9989319,0.05418354645,
327.9807129,0.1052034125,327.9807129,0.005768990144,327.9807129,0.08736768365,327.9807129,1.909483552,327.9807129,0.05436141416,
327.0015564,0.1065164655,327.0015564,0.005578245968,327.0015564,0.08746927232,327.0015564,1.920699,327.0015564,0.05448907986,
325.9830627,0.1074154824,325.9830627,0.005989396013,325.9830627,0.08777006716,325.9830627,1.914914846,325.9830627,0.05444802716,
325.0036316,0.1087261066,325.0036316,0.005533935037,325.0036316,0.08746867627,325.0036316,1.929740548,325.0036316,0.05483750254,
323.9848938,0.1100992411,323.9848938,0.005852468777,323.9848938,0.08794407547,323.9848938,1.936565042,323.9848938,0.05475145951,
323.0052185,0.1116260216,323.0052185,0.005495685153,323.0052185,0.08723276109,323.0052185,1.905791998,323.0052185,0.05569595098,
321.9862366,0.1130375415,321.9862366,0.005858031102,321.9862366,0.08769783378,321.9862366,1.905937433,321.9862366,0.05547106266,
321.0062866,0.1147332266,321.0062866,0.005740398075,321.0062866,0.08717685193,321.0062866,1.903199196,321.0062866,0.05647988245,
319.98703,0.1164097711,319.98703,0.005588052329,319.98703,0.08739959449,319.98703,1.915873885,319.98703,0.05621092021,
319.0068665,0.1180836111,319.0068665,0.005866296124,319.0068665,0.08735562116,319.0068665,1.922355413,319.0068665,0.05677337945,
317.9873657,0.1200736761,317.9873657,0.005793990102,317.9873657,0.0875255689,317.9873657,1.922093034,317.9873657,0.05668432266,
317.0069275,0.1216419861,317.0069275,0.00549159525,317.0069275,0.08796718717,317.0069275,1.909245491,317.0069275,0.057196334,
315.9871521,0.1237892658,315.9871521,0.005579530727,315.9871521,0.0881260559,315.9871521,1.91805768,315.9871521,0.05718030035,
315.0065308,0.1254127026,315.0065308,0.005835178774,315.0065308,0.08782292157,315.0065308,1.93301177,315.0065308,0.05794840306,
313.9865112,0.127633974,313.9865112,0.005801335443,313.9865112,0.08790173382,313.9865112,1.913768649,313.9865112,0.0584016107,
313.0056152,0.1294779927,313.0056152,0.005473559722,313.0056152,0.08788436651,313.0056152,1.908369064,313.0056152,0.05884990096,
311.985321,0.1315450966,311.985321,0.005799814127,311.985321,0.08816216886,311.985321,1.918767333,311.985321,0.05922554433,
311.0041809,0.1336462349,311.0041809,0.005907832645,311.0041809,0.0884488821,311.0041809,1.919497252,311.0041809,0.05929746479,
309.9836731,0.1360312402,309.9836731,0.005790999625,309.9836731,0.08872403204,309.9836731,1.927847028,309.9836731,0.05945229903,
309.0022583,0.1381795853,309.0022583,0.006002020091,309.0022583,0.08876975626,309.0022583,1.930221677,309.0022583,0.06026400998,
307.9815063,0.1406700164,307.9815063,0.006071945652,307.9815063,0.08885353804,307.9815063,1.939305544,307.9815063,0.06053305417,
306.9999084,0.1430712044,306.9999084,0.006073809229,306.9999084,0.08955084532,306.9999084,1.923748851,306.9999084,0.06010954455,
306.018158,0.1454545856,306.018158,0.006514543202,306.018158,0.08922319114,306.018158,1.937618494,306.018158,0.0613813512,
304.9970093,0.1484316885,304.9970093,0.006342303939,304.9970093,0.08926977217,304.9970093,1.934806824,304.9970093,0.06193352863,
304.0150757,0.1510201693,304.0150757,0.006688638125,304.0150757,0.08923533559,304.0150757,1.940578938,304.0150757,0.06219569594,
302.9937134,0.1539043635,302.9937134,0.006615906022,302.9937134,0.08959452808,302.9937134,1.94136107,302.9937134,0.06239238381,
302.0115051,0.156116873,302.0115051,0.006453216542,302.0115051,0.08975078166,302.0115051,1.951714993,302.0115051,0.06259600818,
300.9898987,0.1589084566,300.9898987,0.006995366421,300.9898987,0.08962091058,300.9898987,1.944277048,300.9898987,0.06340473145,
300.0074463,0.1619874537,300.0074463,0.00702859275,300.0074463,0.08997564018,300.0074463,1.9368608,300.0074463,0.06349406391,
