Wavelength  g-factor  CD  Absorbance
441.0000	-0.000240478	-4.10927	0.51813
440.0000	-0.000247276	-4.22482	0.518055
439.0000	-0.000247015	-4.23223	0.519512
438.0000	-0.000249778	-4.28336	0.51997
437.0000	-0.000249668	-4.29095	0.521121
436.0000	-0.000254757	-4.37083	0.52022
435.0000	-0.00024738	-4.24812	0.520692
434.0000	-0.000252256	-4.33452	0.521013
433.0000	-0.000248396	-4.27983	0.522434
432.0000	-0.000245022	-4.22883	0.523317
431.0000	-0.000244943	-4.23651	0.524436
430.0000	-0.000243838	-4.22611	0.52552
429.0000	-0.000243239	-4.22558	0.526748
428.0000	-0.00024156	-4.20251	0.527514
427.0000	-0.000234512	-4.08474	0.52814
426.0000	-0.000233163	-4.06243	0.528294
425.0000	-0.000232749	-4.05675	0.528493
424.0000	-0.000233502	-4.07549	0.529222
423.0000	-0.000236192	-4.12127	0.529072
422.0000	-0.000238089	-4.16445	0.530357
421.0000	-0.000233588	-4.0939	0.531418
420.0000	-0.000232214	-4.07978	0.532717
419.0000	-0.000229634	-4.04101	0.533584
418.0000	-0.000233538	-4.11178	0.533852
417.0000	-0.000231167	-4.07715	0.534787
416.0000	-0.000236179	-4.17286	0.535725
415.0000	-0.000230833	-4.08849	0.53705
414.0000	-0.00022971	-4.06965	0.537188
413.0000	-0.00022635	-4.01753	0.53818
412.0000	-0.000216866	-3.85226	0.538608
411.0000	-0.000212468	-3.7772	0.539047
410.0000	-0.000211107	-3.75944	0.539971
409.0000	-0.000216634	-3.86408	0.54084
408.0000	-0.00021706	-3.88174	0.542247
407.0000	-0.000217319	-3.89212	0.543047
406.0000	-0.000218338	-3.91696	0.543962
405.0000	-0.000215953	-3.88141	0.544978
404.0000	-0.000209902	-3.76464	0.543823
403.0000	-0.000206715	-3.71095	0.544328
402.0000	-0.000202884	-3.63893	0.543844
401.0000	-0.000205805	-3.69647	0.544602
400.0000	-0.000202714	-3.64838	0.545714
