Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Reference ellipticityDelta absorbance,Ellipticity,g-factor,Average absorbace,Weak signal flag
40,180.01461336065947,122.26676103956606,125.26676103956606,87.26676103956606,88.26676103956606,0.01052744073849416,347.2171237051156,-0.0055791075064802855,-184.01069256636774,-0.03738117920653537,0.1492491040920637,True
41,180.2466367556555,112.29719045321235,113.29719045321235,73.29719045321235,75.29719045321235,0.003850249502629355,126.98932162701895,0.007841194205335822,258.61906668679694,0.04323529143059252,0.1813609656806322,True
42,180.47870851419913,105.32760851523699,106.32760851523699,66.32760851523699,68.32760851523699,0.004103822429201044,135.3526897428583,0.008798059322631367,290.17848953743,0.044785495538342324,0.19644885507851667,True
43,180.710828611919,111.358015217186,111.358015217186,70.358015217186,75.358015217186,0.0,0.0,0.029815871853178987,983.3901251769908,0.16160367110971577,0.18449996617302358,True
44,180.94299702444374,118.38841055061789,120.38841055061789,79.38841055061789,82.38841055061789,0.00727549075664069,239.96097786870837,0.008833526763655345,291.34828029317316,0.052227570129919375,0.169135319557877,True
45,181.17521372740205,129.41879450710348,132.41879450710348,90.41879450710348,92.41879450710348,0.009952279706318689,328.24710390448195,-0.000450692920998497,-14.864799868323928,-0.002889724340319601,0.15596398407629802,True
46,181.40747869642252,124.44916707822608,126.44916707822608,84.44916707822608,85.44916707822608,0.006923978709322504,228.3673716875564,-0.0018115154315151106,-59.7475866454584,-0.010699881568975245,0.1693023815111819,True
47,181.63979190713383,128.47952825558104,131.47952825558104,90.47952825558104,91.47952825558104,0.010024203859672,330.61931366301764,-0.005250615090115497,-173.1763222001624,-0.03389485458979388,0.1549089132748932,True
48,181.8721533351646,120.50987803077624,123.50987803077624,80.50987803077624,82.50987803077624,0.010679045942367387,352.21738199534843,-2.2269521435884163e-05,-0.7344956263665381,-0.00012712030503316698,0.17518461295442783,True
49,182.10456295614347,121.54021639543225,122.54021639543225,80.54021639543225,83.54021639543225,0.0035586376745625693,117.3713505840185,0.012324166080001885,406.476902094107,0.07142575437954667,0.17254513007329197,True
50,182.33702074569914,120.57054334118152,121.57054334118152,80.57054334118152,81.57054334118152,0.0035871396870916796,118.31140686702167,0.001769923071413561,58.37578318426563,0.010161461914179212,0.17417996409983355,True
51,182.56952667946018,125.60085885966942,126.60085885966942,85.60085885966942,87.60085885966942,0.0034440428227404157,113.5917714983239,0.006586199183935328,217.2266929447577,0.04035132459080546,0.16322138741973474,True
52,182.80208073305528,134.63116294255337,136.63116294255337,94.63116294255337,95.63116294255337,0.006404167629065266,211.22290964399386,-0.001838907754259573,-60.65104302685194,-0.011938566004550557,0.15403087385525588,True
53,183.0346828821131,140.66145558150333,143.66145558150333,99.66145558150333,101.66145558150333,0.009165155170563759,302.2860822192015,-0.0005360574271303115,-17.680300712438395,-0.003575720728003519,0.14991591007992836,True
54,183.26733310226223,145.69173676820128,146.69173676820128,104.69173676820128,105.69173676820128,0.0029707299804187636,97.98091907882839,0.0011578999479742638,38.18997413149391,0.00810039920294609,0.14294356598538244,True
55,183.50003136913136,124.72200649434217,124.72200649434217,82.72200649434217,82.72200649434217,0.0,0.0,0.0,0.0,0.0,0.1783220289819824,True
56,183.7327776583491,139.752264751633,139.752264751633,98.75226475163299,98.75226475163299,0.0,0.0,0.0,0.0,0.0,0.15081179018515847,True
57,183.96557194554416,135.7825115317935,135.7825115317935,92.78251153179349,93.78251153179349,0.0,0.0,0.004655734863634926,153.55592192259428,0.0285540586840895,0.16304984573801168,True
58,184.1984142063451,146.81274682655499,147.81274682655499,105.81274682655499,105.81274682655499,0.002948123356516627,97.23530510455242,-0.002948123356516627,-97.23530510455242,-0.02051584336659988,0.14369983742984793,True
59,184.4313044163806,132.84297062766223,132.84297062766223,89.84297062766223,90.84297062766223,0.0,0.0,0.0048072242163144955,158.55235919694687,0.028708267735489797,0.1674508633055452,True
60,184.66424255127936,137.87318292687178,138.87318292687178,94.87318292687178,95.87318292687178,0.0031385877154415714,103.51722000837525,0.0014150870957182187,46.67254685850524,0.008755167447017027,0.16162878714562484,True
61,184.89722858666994,128.9033837159527,129.9033837159527,85.90338371595271,85.90338371595271,0.0033561459579737976,110.69274814354335,-0.0033561459579737976,-110.69274814354335,-0.01886194556690429,0.17793211978421714,True
62,185.13026249818105,139.9335729866866,141.9335729866866,96.93357298668661,96.93357298668661,0.006163212375192999,203.27569889549315,-0.006163212375192999,-203.27569889549315,-0.037920621453252666,0.1625293083023655,True
63,185.36334426144128,123.9637507308671,126.9637507308671,80.9637507308671,79.9637507308671,0.01038503568069211,342.52030557055343,-0.01578249811524659,-520.5399618560265,-0.08181897124743716,0.1928953380202877,True
