Index,Wavelength,Intensity,Weak signal flag
96,193.08172776978301,79.18565384468911,True
97,193.31642199155812,-0.7848635494208338,True
98,193.55116321208493,-53.75538912476895,True
99,193.7859514069921,-59.72592288983924,True
100,194.0207865519083,17.303535146892273,True
101,194.25566862246217,51.332984976957505,True
102,194.49059759428232,43.362426591895655,True
103,194.72557344299744,35.39185998325411,True
104,194.96059614423615,28.421285142588204,True
105,195.19566567362713,-17.549297938539212,True
106,195.43078200679898,-17.519889268557563,True
107,195.66594511938035,-47.49048885588809,True
108,195.9011549869999,8.538903291055703,True
109,196.13641158528628,50.56828716386758,True
110,196.37171488986812,29.59766275414995,True
111,196.6070648763741,-49.3729699464875,True
112,196.8424615204328,-22.34361094642736,True
113,197.07790479767291,-42.314260254043575,True
114,197.3133946837231,-72.28491787770349,True
115,197.54893115421194,-28.255583825765598,True
116,197.78451418476814,-39.22625810658087,True
117,198.02014375102033,14.803059271506982,True
118,198.25581982859714,4.832368300163125,True
119,198.49154239312722,-49.138331028940456,True
120,198.72731142023923,58.890961275876634,True
121,198.9631268855618,0.9202452063027522,True
122,199.19898876472357,49.94952075403353,True
123,199.4348970333532,51.97878791077278,True
124,199.67085166707932,30.008046668232055,True
125,199.9068526415306,-15.962702981868915,True
126,200.14289993233567,-1.9334610478028935,True
127,200.37899351512317,-37.90422753783514,True
128,200.61513336552173,-16.875002460222277,True
129,200.85131945916004,-55.845785823213646,True
130,201.0875517716667,-18.816577635050635,True
131,201.32383027867039,-46.78737790396667,True
132,201.56015495579976,-17.758186638187226,True
133,201.7965257786834,-22.729003845930265,True
134,202.03294272295,-40.69982953540557,True
135,202.2694057642282,-45.67066371481542,True
136,202.50591487814663,-0.6415063923541311,True
137,202.74247004033396,26.387642423792386,True
138,202.97907122641882,-29.583217274554727,True
139,203.21571841202984,-3.5540854955659142,True
140,203.4524115727957,22.47503775259588,True
141,203.689150684345,29.504152461775675,True
142,203.92593572230646,-14.466741376173331,True
143,204.16276666230863,11.562356230609566,True
144,204.39964347998023,47.59144527399303,True
145,204.63656615094988,56.620525745853456,True
146,204.87353465084618,43.64959763807542,True
147,205.11054895529784,27.678660942551232,True
148,205.3476090399335,39.70771565118093,True
149,205.58471488038177,11.736761755872749,True
150,205.8218664522713,40.76579924854218,True
151,206.05906373123076,13.794828121113596,True
152,206.2963066928888,28.823848365518188,True
153,206.53359531287404,38.85285997369556,True
154,206.7709295668151,0.8818629375932687,True
155,207.00830943034072,2.910857249166611,True
156,207.24573487907944,2.9398429003786077,True
157,207.48320588865994,43.96881988320047,True
158,207.7207224347109,20.99778818961113,True
159,207.9582844928609,15.026747811597488,True
160,208.19589203873866,14.055698741154174,True
161,208.43354504797279,6.084640970283772,True
162,208.67124349619192,35.113574490996825,True
163,208.9089873590247,-22.857500704688164,True
164,209.1467766120998,19.171415375255037,True
165,209.38461123104585,23.200322722860392,True
166,209.6224911914915,-0.7707786698294967,True
167,209.86041646906537,-67.7418888107652,True
168,210.09838703939613,-22.713007707888437,True
169,210.3364028781124,-39.68413536913363,True
170,210.57446396084288,10.344728197572977,True
171,210.81257026321617,-13.626417015686911,True
172,211.0507217608609,6.402428983175923,True
173,211.28891842940578,-18.56873381374089,True
174,211.52716024447938,-9.539905414332452,True
175,211.7654471817104,8.488914173515013,True
176,212.00377921672748,18.517724941922324,True
177,212.24215632515921,-27.453473116981513,True
178,212.48057848263431,19.575319988940464,True
179,212.71904566478136,10.604104251833178,True
180,212.95755784722905,32.63287966384928,True
181,213.19611500560603,25.661646217149382,True
182,213.4347171155409,71.69040390390228,True
183,213.67336415266234,45.7191527162845,True
184,213.91205609259902,56.747892646480295,True
185,214.1507929109795,-0.22337631331788543,True
186,214.38957458343248,-15.194654170909871,True
187,214.62840108558663,-8.16594093408753,True
188,214.86727239307055,-2.137236610634318,True
189,215.1061884815129,7.891458791673131,True
190,215.34514932654236,-35.079854734932724,True
191,215.5841549037875,-25.051177198211917,True
192,215.823205188877,37.97749139408279,True
193,216.06230015743955,15.006151034207733,True
194,216.30143978510375,40.034801714426294,True
