Index	Intensity	Intensity
746	356.9901295000399	2176
747	357.25939524232786	2178
748	357.5286801237845	2184
749	357.79798415829623	2185
750	358.0673073597493	2184
751	358.3366497420299	2181
752	358.6060113190243	2178
753	358.87539210461875	2175
754	359.1447921126995	2184
755	359.41421135715296	2182
756	359.6836498518652	2194
757	359.9531076107225	2181
758	360.2225846476112	2193
759	360.49208097641747	2186
760	360.7615966110276	2191
761	361.0311315653279	2184
762	361.3006858532045	2192
763	361.5702594885438	2187
764	361.839852485232	2191
765	362.10946485715533	2197
766	362.3790966182	2213
767	362.64874778225237	2208
768	362.9184183631987	2211
769	363.18810837492515	2205
770	363.45781783131804	2204
771	363.72754674626356	2212
772	363.9972951336481	2206
773	364.2670630073578	2216
774	364.536850381279	2214
775	364.80665726929783	2214
776	365.07648368530073	2221
777	365.34632964317376	2227
778	365.6161951568033	2232
779	365.88608024007556	2228
780	366.1559849068768	2228
781	366.4259091710934	2238
782	366.69585304661143	2240
783	366.9658165473171	2239
784	367.23579968709697	2244
785	367.50580247983703	2251
786	367.7758249394236	2256
787	368.04586707974295	2266
788	368.31592891468136	2273
789	368.5860104581251	2265
790	368.85611172396034	2279
791	369.12623272607345	2281
792	369.3963734783506	2285
793	369.6665339946781	2282
794	369.93671428894214	2295
795	370.206914375029	2291
796	370.47713426682503	2297
797	370.7473739782163	2303
798	371.0176335230893	2315
799	371.28791291533	2316
800	371.5582121688249	2315
801	371.82853129746024	2324
802	372.0988703151221	2333
803	372.36922923569693	2327
804	372.63960807307086	2331
805	372.9100068411302	2341
806	373.1804255537612	2354
807	373.4508642248501	2359
808	373.72132286828315	2375
809	373.99180149794665	2384
810	374.2623001277268	2385
811	374.53281877150994	2389
812	374.8033574431823	2402
813	375.07391615663005	2409
814	375.34449492573947	2420
815	375.6150937643969	2428
816	375.88571268648855	2437
817	376.15635170590065	2451
818	376.42701083651946	2451
819	376.6976900922313	2447
820	376.9683894869224	2455
821	377.23910903447893	2465
822	377.50984874878725	2475
823	377.7806086437337	2477
824	378.05138873320425	2491
825	378.3221890310854	2503
826	378.59300955126326	2508
827	378.86385030762426	2515
828	379.13471131405447	2525
829	379.4055925844402	2534
830	379.67649413266787	2550
831	379.94741597262356	2546
832	380.2183581181936	2563
833	380.4893205832641	2575
834	380.7603033817214	2578
835	381.03130652745193	2594
836	381.3023300343418	2608
837	381.5733739162772	2606
838	381.8444381871445	2623
839	382.11552286082986	2627
840	382.3866279512196	2642
841	382.65775347220006	2645
842	382.9288994376573	2662
843	383.2000658614777	2665
844	383.4712527575475	2678
845	383.742460139753	2697
846	384.01368802198033	2706
847	384.2849364181159	2705
848	384.5562053420458	2712
849	384.8274948076564	2716
850	385.098804828834	2734
851	385.37013541946476	2737
852	385.64148659343493	2756
853	385.9128583646308	2764
854	386.1842507469387	2769
855	386.4556637542447	2781
856	386.7270974004353	2796
857	386.99855169939656	2809
858	387.27002666501477	2822
859	387.54152231117627	2827
860	387.8130386517672	2843
861	388.08457570067395	2849
862	388.3561334717827	2865
863	388.62771197897973	2867
864	388.8993112361512	2879
865	389.1709312571835	2892
